Sequência;Data oficial;Ofício (antigo);Título;Tipo;Órgão;Ofícios;Cidade;Situação;Criador
253;25/03/2022;;Ampliação e reforma;1º Setor;;;Ibema - PR;Priorizar;Mauricio Juliano
252;25/03/2022;;Construção do Centro Ambulatorial Neurosensorial;Emendas;;;Bocaiúva do Sul - PR;Priorizar;Mauricio Juliano
251;24/03/2022;;Materiais Esportivos;1º Setor;Secretaria de Estado do Esporte - SEES;"26/2022-Material Esportivo, 25/2022-Aquisição de materiais esportivos ";Antonina - PR;Não atendida;Mauricio Juliano
250;22/03/2022;;Implantação de Casa de Apoio;1º Setor;;;Pitanga - PR;Priorizar;Mauricio Juliano
249;22/03/2022;;Parque adaptado;1º Setor;;;Laranjal - PR;Priorizar;Mauricio Juliano
248;01/04/2024;;Veículo;1º Setor;Secretaria de Estado da Saúde - SESA;;Laranjal - PR;Atendida;Mauricio Juliano
246;22/03/2022;;Termo de Colaboração - SEED;1º Setor;;;Itapejara d`Oeste - PR;Atendida parcialmente;Mauricio Juliano
245;22/03/2022;;Parque adaptado;1º Setor;;;Coronel Domingos Soares - PR;Priorizar;Mauricio Juliano
244;21/03/2022;;Solicitação de apoios;1º Setor;;;São Mateus do Sul - PR;Priorizar;Mauricio Juliano
243;21/03/2022;;Ajuste Salarial;1º Setor;;;São Mateus do Sul - PR;Atendida parcialmente;Mauricio Juliano
242;21/03/2022;;Equipamentos: informática, reabilitação e mesa interativa digital.;1º Setor;;;São Mateus do Sul - PR;Priorizar;Mauricio Juliano
240;21/03/2022;;Energia Solar;1º Setor;;;São Mateus do Sul - PR;Priorizar;Mauricio Juliano
239;21/03/2022;;Convênio SUS e outros;1º Setor;;;Paula Freitas - PR;Atendida parcialmente;Mauricio Juliano
238;21/03/2022;;Termos Aditivos - SEED;1º Setor;;;Paula Freitas - PR;Atendida parcialmente;Mauricio Juliano
237;21/03/2022;;Ajuste Salarial;Outros;;;Paula Freitas - PR;Atendida parcialmente;Mauricio Juliano
236;21/03/2022;;Obras/ Móveis/ Equipamentos;Outros;;;Antônio Olinto - PR;Priorizar;Mauricio Juliano
234;21/03/2022;;Reforma panificação e Construção sala marcenaria;1º Setor;;;Paulo Frontin - PR;Priorizar;Mauricio Juliano
233;21/03/2022;;Energia Solar;1º Setor;;;Vitorino - PR;Priorizar;Mauricio Juliano
232;21/03/2022;;Veículo;1º Setor;Secretaria de Estado das Cidades - SECID;;Vitorino - PR;Atendida;Mauricio Juliano
231;21/03/2022;;Termo de Colaboração - SEED;1º Setor;;;Vitorino - PR;Atendida parcialmente;Mauricio Juliano
230;21/03/2022;;Construção de 03 salas e 01 garagem;1º Setor;;;Mariópolis - PR;Priorizar;Mauricio Juliano
229;21/03/2022;;Energia Solar;1º Setor;;;Mariópolis - PR;Priorizar;Mauricio Juliano
228;21/03/2022;;Termos Aditivos - SEED;1º Setor;;;Mariópolis - PR;Atendida parcialmente;Mauricio Juliano
226;21/03/2022;;Termo de Colaboração - SEED;1º Setor;;;Sulina - PR;Atendida parcialmente;Mauricio Juliano
225;21/03/2022;;Energia Solar;1º Setor;;;Sulina - PR;Priorizar;Mauricio Juliano
222;21/03/2022;;Aquisição de equipamentos;1º Setor;;;Pato Branco - PR;Priorizar;Mauricio Juliano
221;21/03/2022;;Reforma - manutenção do prédio e ampliação do espaço;1º Setor;;;Pato Branco - PR;Priorizar;Mauricio Juliano
220;17/03/2022;;Ônibus Lilás;1º Setor;Secretaria de Estado da Justiça e Cidadania - SEJU;24/2022-Ônibus Lilás;Porto Vitória - PR;Atendida;Mauricio Juliano
219;17/03/2022;;Unidade Móvel Saúde da Mulher;1º Setor;SESC;23/2022-Unidade Movel Saude da Mulher;Carlópolis - PR;Atendida;Mauricio Juliano
213;15/03/2022;;Construção de salas, quadra poliesportiva e barracão;Emendas;;;Rio Bonito do Iguaçu - PR;Priorizar;Mauricio Juliano
212;15/03/2022;;Profissionais SUS;1º Setor;;;Laranjeiras do Sul - PR;Priorizar;Mauricio Juliano
211;15/03/2022;;Ajustes Salariais;1º Setor;;;Laranjeiras do Sul - PR;Atendida parcialmente;Mauricio Juliano
207;08/03/2022;;Termo de Colaboração;1º Setor;;;Santa Izabel do Oeste - PR;Atendida parcialmente;Lusia Constantino
206;15/03/2022;;Ampliação APAE;1º Setor;;;São José da Boa Vista - PR;Priorizar;Mauricio Juliano
204;15/03/2022;;Reforma escola;1º Setor;;8/2022-Pedido de aquisição de bens e serviços;São Jorge d`Oeste - PR;Priorizar;Mauricio Juliano
202;15/03/2022;;Quadra Coberta;1º Setor;;;Santana do Itararé - PR;Priorizar;Mauricio Juliano
200;08/03/2022;;Reajuste salarial, etc;1º Setor;;;Pranchita - PR;Atendida parcialmente;Lusia Constantino
197;15/03/2022;;Uniformes;1º Setor;;;Califórnia - PR;Priorizar;Mauricio Juliano
196;15/03/2022;;Veículo Ônibus Adaptado;Emendas;;;Antônio Olinto - PR;Priorizar;Mauricio Juliano
195;08/03/2022;;Reajuste salarial;Educação e Cultura;;;Ampére - PR;Atendida parcialmente;Lusia Constantino
194;08/03/2022;;Termo de colaboração financeira/ Cobertura Quadra e outros;Educação e Cultura;;;Ampére - PR;Atendida parcialmente;Lusia Constantino
193;08/03/2022;;Reforma da quadra de esportes;Infraestrutura e Logística;;;Ampére - PR;Priorizar;Lusia Constantino
190;08/03/2022;;Termo de Colaboração;1º Setor;;;Pérola d`Oeste - PR;Atendida parcialmente;Lusia Constantino
188;08/03/2022;;Termo de Colaboração Financeira - Climatizadores;1º Setor;;;Planalto - PR;Atendida parcialmente;Lusia Constantino
187;08/03/2022;;Climatização;1º Setor;;;Planalto - PR;Priorizar;Lusia Constantino
186;08/03/2022;;Renovação Termo de convênio, etc;1º Setor;Secretaria de Estado das Cidades - SECID;;Pinhal de São Bento - PR;Atendida parcialmente;Lusia Constantino
181;15/03/2022;;Meu Campinho;1º Setor;Secretaria de Estado das Cidades - SECID;;Carlópolis - PR;Priorizar;Mauricio Juliano
179;10/03/2022;;Carga horária profissionais da saúde;1º Setor;;;Marmeleiro - PR;Priorizar;Lusia Constantino
178;10/03/2022;;Aumento do número de profissionais;1º Setor;Secretaria de Estado da Educação - SEED;;Marmeleiro - PR;Atendida parcialmente;Lusia Constantino
174;14/03/2022;;Protocolos terreno;1º Setor;Secretaria de Estado do Desenvolvimento Social e Família - SEDEF;;Curitiba - PR;Priorizar;Maria Fatima
173;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Agudos do Sul - PR;Atendido Marcar Entrega;Mauricio Juliano
172;14/03/2022;;Energia Solar;1º Setor;Secretaria de Estado das Cidades - SECID;;Barracão - PR;Priorizar;Lusia Constantino
171;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Piên - PR;Aguardando atendimento;Mauricio Juliano
170;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Campo do Tenente - PR;Aguardando atendimento;Mauricio Juliano
169;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Contenda - PR;Atendido Marcar Entrega;Mauricio Juliano
168;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Mandirituba - PR;Aguardando atendimento;Mauricio Juliano
167;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Quitandinha - PR;Aguardando atendimento;Mauricio Juliano
165;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Tijucas do Sul - PR;Aguardando atendimento;Mauricio Juliano
164;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Rio Negro - PR;Aguardando atendimento;Mauricio Juliano
163;14/03/2022;;Banco de Alimentos - Comida Boa;Agricultura;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Atalaia - PR;Aguardando atendimento;Mauricio Juliano
162;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Iguaraçu - PR;Aguardando atendimento;Mauricio Juliano
161;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Paiçandu - PR;Cancelada;Mauricio Juliano
160;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Doutor Camargo - PR;Aguardando atendimento;Mauricio Juliano
159;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Jaguapitã - PR;Aguardando atendimento;Mauricio Juliano
158;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Prado Ferreira - PR;Aguardando atendimento;Mauricio Juliano
157;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Cafeara - PR;Aguardando atendimento;Mauricio Juliano
156;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Porecatu - PR;Aguardando atendimento;Mauricio Juliano
155;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Florestópolis - PR;Aguardando atendimento;Mauricio Juliano
154;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;São Pedro do Ivaí - PR;Aguardando atendimento;Mauricio Juliano
153;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Marialva - PR;Atendido Marcar Entrega;Mauricio Juliano
152;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Mandaguari - PR;Aguardando atendimento;Mauricio Juliano
151;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Kaloré - PR;Aguardando atendimento;Mauricio Juliano
150;14/03/2022;;Banco de Alimentos - Comida Boa;Agricultura;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Astorga - PR;Aguardando atendimento;Mauricio Juliano
149;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Faxinal - PR;Cancelada;Mauricio Juliano
148;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Borrazópolis - PR;Aguardando atendimento;Mauricio Juliano
146;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Mauá da Serra - PR;Aguardando atendimento;Mauricio Juliano
145;14/03/2022;;Banco de Alimentos - Comida Boa;Agricultura;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Marilândia do Sul - PR;Aguardando atendimento;Mauricio Juliano
144;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Rio Bom - PR;Arquivada;Mauricio Juliano
143;14/03/2022;;Banco de Alimentos - Comida Boa;Agricultura;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Novo Itacolomi - PR;Aguardando atendimento;Mauricio Juliano
142;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Califórnia - PR;Aguardando atendimento;Mauricio Juliano
141;14/03/2022;;Banco de Alimentos - Comida Boa;Agricultura;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Cambira - PR;Aguardando atendimento;Mauricio Juliano
140;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Marumbi - PR;Atendido Marcar Entrega;Mauricio Juliano
139;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Bom Sucesso - PR;Aguardando atendimento;Mauricio Juliano
138;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Jandaia do Sul - PR;Aguardando atendimento;Mauricio Juliano
137;14/03/2022;;Banco de Alimentos - Comida Boa;1º Setor;Secretaria de Estado da Agricultura - SEAB;2/2022-LISTAGEM P/ INCLUSÃO BANCO ALIMENTOS CEASA;Sabáudia - PR;Aguardando atendimento;Mauricio Juliano
136;14/03/2022;;Meu Campinho;1º Setor;;;Andirá - PR;Priorizar;Mauricio Juliano
135;14/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Ribeirão Claro - PR;Atendida;Mauricio Juliano
134;14/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Siqueira Campos - PR;Atendida;Mauricio Juliano
133;14/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;São José da Boa Vista - PR;Atendida;Mauricio Juliano
130;14/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Cândido de Abreu - PR;Atendida;Mauricio Juliano
129;14/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Cambará - PR;Não atendida;Mauricio Juliano
128;11/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Califórnia - PR;Atendida;Mauricio Juliano
127;11/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Antônio Olinto - PR;Não atendida;Mauricio Juliano
126;11/03/2022;;UNIDADE MÓVEL SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Andirá - PR;Não atendida;Maria Fatima
125;10/03/2022;;Veículo;1º Setor;Secretaria de Estado das Cidades - SECID;;Engenheiro Beltrão - PR;Priorizar;Mauricio Juliano
124;10/03/2022;;Reforma Ginasio;1º Setor;Secretaria de Estado das Cidades - SECID;21/2022-Reforma Ginásio;Bocaiúva do Sul - PR;Não atendida;Mauricio Juliano
123;10/03/2022;;Veículo  - Prioridade 82;1º Setor;Secretaria de Estado das Cidades - SECID;"319/2023-Veículo ";Cândido de Abreu - PR;Atendida;Mauricio Juliano
122;10/03/2022;;R$ 500.000,00 Colégios Arapongas;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;22/2022-Reforma Colégios Arapongas;Arapongas - PR;Arquivada;Lusia Constantino
121;18/06/2025;;Veículo Van;1º Setor;Secretaria de Estado da Saúde - SESA;;Jacarezinho - PR;Atendida;Maria Fatima
120;07/03/2022;;Veículo - Ônibus Transporte Pacientes;1º Setor;Secretaria de Estado da Saúde - SESA;;Jacarezinho - PR;Priorizar;Maria Fatima
119;02/03/2022;;Carreta do Conhecimento;1º Setor;SEJUF Secretaria da Justiça, Família e Trabalho;18/2022-Carreta do Conhecimento;Cândido de Abreu - PR;Atendida;Maria Fatima
118;02/03/2022;;Carreta do Conhecimento;1º Setor;SEJUF Secretaria da Justiça, Família e Trabalho;17/2022-Carreta do Conhecimento;Ribeirão Claro - PR;Atendida;Maria Fatima
117;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;16/2022-Carreta do Conhecimento;Andirá - PR;Arquivada;Maria Fatima
116;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;15/2022-Carreta do Conhecimento;Antônio Olinto - PR;Não atendida;Maria Fatima
115;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;14/2022-Carreta do Conhecimento;Califórnia - PR;Arquivada;Maria Fatima
114;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;13/2022-Carreta do Conhecimento;São José da Boa Vista - PR;Atendida;Maria Fatima
113;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;12/2022-Carreta do Conhecimento;Siqueira Campos - PR;Arquivada;Maria Fatima
112;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;11/2022-Carreta do Conhecimento;Porto Vitória - PR;Não atendida;Maria Fatima
111;02/03/2022;;Carreta do Conhecimento;1º Setor;Secretaria de Estado do Trabalho, Qualificação e Renda - SETR;10/2022-Carreta do Conhecimento, 22022/2022-Carreta do Conhecimento;Cambará - PR;Atendida;Maria Fatima
110;02/03/2022;;10 Kits  Barracas;1º Setor;Secretaria de Estado da Agricultura - SEAB;8/2022-Barracas;Arapongas - PR;Cancelada;Maria Fatima
108;02/03/2022;;Veículo;1º Setor;Secretaria de Estado das Cidades - SECID;41/2022-Veículo Sedu;Pranchita - PR;Atendida;Maria Fatima
107;25/02/2022;;UNIDADE MÓVEL  SAÚDE DA MULHER;1º Setor;SESC;9/2022-Inclusão Programa saúde da Mulher;Curitiba - PR;Em andamento;Maria Fatima
106;24/02/2022;;REVISÃO DOS PROCEDIMENTOS ENTIDADES PESSOAS C/ DEFICIÊNCIA;Outros;Ministério da Saúde;22222/2022-OF 002/2022 - MINISTRO QUEIROGA;Brasília - DF;;Maria Fatima
105;16/02/2022;;REINSERÇÃO  MERCADO TRABALHO;Projeto de Lei;Ministério da Mulher, Família e Direitos Humanos;"5/2022-REINSERÇÃO  MERCADO TRABALHO ";Brasília - DF;Em andamento;Maria Fatima
104;16/02/2022;;REFORMAS E PINTURA BANHEIROS;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;6/2022-REFORMAS E PINTURA - COL. FLORESTÓPOLIS;Florestópolis - PR;Priorizar;Maria Fatima
103;15/02/2022;;Construção Escola Apae;1º Setor;Feapaes - Federação das Apaes do Estado do Paraná;7/2022-IMPLANTAÇÃO DE APAE;Porto Vitória - PR;Priorizar;Maria Fatima
102;14/02/2022;;Emenda Parlamentar;Educação e Cultura;Governo Federal;4/2022-EMENDA DEPUTADA FED. LEANDRE, 24/2022-Emenda Parlamentar SAMAE, 11/2022-Emendas;Arapongas - PR;Aprovado Pagamento;Maria Fatima
101;11/02/2022;;Veículo Sedu - 1;1º Setor;Secretaria de Estado das Cidades - SECID;;Cambira - PR;Atendido entregue;Maria Fatima
98;10/02/2022;;Construção Escola APAE;1º Setor;Secretaria de Estado das Cidades - SECID;75/2023-Unidade Nova Apae;Flor da Serra do Sul - PR;Atendido entregue;Maria Fatima
97;10/02/2022;;Construção Escola APAE - 100%;1º Setor;Secretaria de Estado das Cidades - SECID;75/2023-Unidade Nova Apae;Douradina - PR;Atendido entregue;Maria Fatima
96;10/02/2022;;Construção Escola APAE - 100%;1º Setor;Secretaria de Estado das Cidades - SECID;75/2023-Unidade Nova Apae;Prado Ferreira - PR;Atendida;Maria Fatima
94;10/02/2022;;Construção Escola APAE;1º Setor;Secretaria de Estado das Cidades - SECID;75/2023-Unidade Nova Apae;Nova Laranjeiras - PR;Atendido entregue;Maria Fatima
93;10/02/2022;;Construção Escola APAE - 100%;1º Setor;Secretaria de Estado das Cidades - SECID;;Rio Branco do Ivaí - PR;Atendida;Maria Fatima
